Date,Open,High,Low,Close,Event,Category
2024-03-15,21477.93,21837.26,21456.45,21703.83,,
2024-03-18,21916.31,22056.18,21759.93,21847.14,,
2024-03-19,21762.98,21970.25,21615.16,21882.75,,
2024-03-20,21900.46,21998.46,21668.13,21843.4,,
2024-03-21,21662.46,21729.02,21572.35,21660.21,,
2024-03-22,21977.09,22112.46,21817.63,21928.93,,
2024-03-25,22248.59,22330.74,21899.91,22193.49,,
2024-03-26,21728.54,21819.42,21646.68,21758.7,,
2024-03-27,21399.87,21562.5,21316.39,21531.11,,
2024-03-28,21838.53,21978.55,21664.29,21734.75,,
2024-03-29,21816.15,21838.47,21728.29,21788.31,,
2024-04-01,21853.66,21875.52,21723.92,21773.75,,
2024-04-02,21837.77,21944.51,21676.05,21897.24,,
2024-04-03,22011.79,22109.41,21742.21,22007.18,,
2024-04-04,21766.31,21832.49,21744.54,21803.88,,
2024-04-05,21768.3,21919.79,21631.92,21820.41,,
2024-04-08,21770.67,21858.08,21659.03,21715.74,,
2024-04-09,21854.0,22007.27,21619.05,21850.61,,
2024-04-10,22023.71,22200.08,21810.13,22042.17,,
2024-04-11,21782.78,21856.52,21580.18,21782.73,,
2024-04-12,21513.24,21772.36,21491.73,21649.31,,
2024-04-15,21534.02,21555.56,21461.14,21520.49,,
2024-04-16,21869.03,22085.99,21682.53,21733.96,,
2024-04-17,21694.44,21716.13,21546.72,21648.16,,
2024-04-18,21552.96,21581.35,21448.84,21528.01,,
2024-04-19,21873.67,21895.54,21661.81,21789.26,,
2024-04-22,21911.5,22162.07,21799.21,21962.71,,
2024-04-23,22000.94,22099.33,21843.0,21908.38,,
2024-04-24,21765.32,21834.82,21618.26,21779.18,,
2024-04-25,21696.69,21748.29,21631.75,21684.33,,
2024-04-26,21825.57,21915.99,21735.0,21795.93,,
2024-04-29,21475.81,21635.0,21454.33,21553.57,,
2024-04-30,22086.68,22185.2,21809.32,21995.48,,
2024-05-01,21824.49,21846.32,21682.74,21769.31,,
2024-05-02,21746.85,21994.46,21691.09,21865.67,,
2024-05-03,21815.29,21925.03,21721.16,21828.15,,
2024-05-06,21533.33,21705.25,21424.43,21595.19,,
2024-05-07,21840.89,21985.27,21756.62,21822.47,,
2024-05-08,21990.48,22104.61,21893.22,21980.51,,
2024-05-09,21751.89,21909.11,21569.15,21702.39,,
2024-05-10,21906.88,21928.78,21794.36,21855.74,,
2024-05-13,21484.95,21925.6,21463.46,21811.66,,
2024-05-14,21910.26,22059.42,21800.92,21850.59,,
2024-05-15,22149.43,22171.57,22034.45,22078.48,,
2024-05-16,21753.34,21948.38,21704.11,21866.41,,
2024-05-17,21959.8,22084.07,21810.45,21859.04,,
2024-05-20,22215.09,22326.43,21994.96,22096.64,,
2024-05-21,21773.58,21908.76,21716.06,21863.22,,
2024-05-22,21993.43,22051.27,21950.87,22022.44,,
2024-05-23,21776.69,21798.46,21512.63,21599.38,,
2024-05-24,21607.6,21757.61,21437.46,21629.12,,
2024-05-27,22064.19,22273.71,21929.23,21978.21,,
2024-05-28,21629.38,21757.76,21518.54,21685.9,,
2024-05-29,21780.72,21881.58,21758.94,21844.74,,
2024-05-30,21942.98,22063.81,21921.04,22002.8,,
2024-05-31,21531.23,21774.52,21508.25,21729.8,,
2024-06-03,21631.8,21796.48,21599.97,21706.66,,
2024-06-04,21817.22,21839.03,21602.21,21669.84,Election shock -5.93% -1379 pts,Political/Market
2024-06-05,21959.65,22192.84,21858.8,22035.18,,
2024-06-06,21625.21,21841.37,21480.54,21675.6,,
2024-06-07,21738.97,21786.86,21656.2,21708.96,,
2024-06-10,22056.3,22221.18,21976.34,22089.21,,
2024-06-11,22021.47,22169.21,21949.27,22056.17,,
2024-06-12,22295.92,22364.06,22153.83,22227.32,,
2024-06-13,22570.45,22630.04,22439.27,22525.61,,
2024-06-14,22036.56,22058.6,21983.72,22009.66,,
2024-06-17,22346.04,22410.82,22273.5,22337.54,,
2024-06-18,22086.03,22200.64,21929.3,22135.97,,
2024-06-19,22352.08,22668.02,22185.62,22390.64,,
2024-06-20,22645.36,22769.61,22622.72,22740.59,,
2024-06-21,22505.82,22648.83,22382.02,22552.53,,
2024-06-24,22554.16,22585.05,22354.23,22527.89,,
2024-06-25,22793.84,22865.64,22740.77,22793.13,,
2024-06-26,22645.73,22668.38,22466.03,22525.04,,
2024-06-27,22839.02,23028.24,22803.34,22876.94,,
2024-06-28,22760.07,22891.54,22542.06,22736.28,,
2024-07-01,23275.72,23456.85,23064.43,23285.07,,
2024-07-02,23116.35,23199.02,22943.29,23076.45,,
2024-07-03,23031.86,23195.87,22893.92,22991.16,,
2024-07-04,22931.12,23159.52,22908.19,22994.33,,
2024-07-05,23117.27,23238.09,23094.15,23208.38,,
2024-07-08,23049.54,23207.21,22989.78,23088.68,,
2024-07-09,23013.7,23127.9,22891.43,23014.08,,
2024-07-10,23106.62,23299.49,23083.52,23232.72,,
2024-07-11,22947.24,22994.03,22623.01,22893.11,,
2024-07-12,23349.8,23679.55,23326.45,23628.54,,
2024-07-15,23272.5,23339.9,23084.05,23288.9,,
2024-07-16,23498.25,23634.34,23326.61,23485.34,,
2024-07-17,23613.03,23691.65,23442.42,23612.46,,
2024-07-18,23669.51,23775.85,23465.94,23600.49,,
2024-07-19,23557.4,23762.93,23420.83,23514.98,,
2024-07-22,23561.68,23706.41,23538.11,23673.72,,
2024-07-23,23973.23,23997.2,23737.39,23847.54,,
2024-07-24,23633.37,23911.82,23498.99,23650.35,,
2024-07-25,23490.08,23543.41,23362.86,23457.15,,
2024-07-26,23908.17,24072.41,23797.37,23877.45,,
2024-07-29,23723.61,23769.88,23474.51,23607.19,,
2024-07-30,24048.78,24142.56,23783.18,24023.0,,
2024-07-31,24405.43,24590.79,24148.26,24275.16,,
2024-08-01,24171.68,24310.72,24119.49,24187.97,,
2024-08-02,24227.3,24321.61,23988.41,24124.03,,
2024-08-05,24136.43,24214.36,23925.61,24067.77,,
2024-08-06,24545.84,24640.7,24330.64,24423.27,,
2024-08-07,24297.69,24485.98,24213.87,24304.94,,
2024-08-08,24855.52,24938.78,24571.0,24685.06,,
2024-08-09,24353.01,24523.66,24146.76,24387.16,,
2024-08-12,24620.27,24715.67,24404.38,24441.0,,
2024-08-13,24566.08,24814.98,24541.52,24715.4,,
2024-08-14,24516.1,24540.61,24400.95,24471.32,,
2024-08-15,24971.95,25041.92,24940.9,24998.38,,
2024-08-16,24756.6,24818.23,24628.38,24670.83,,
2024-08-19,24674.24,24897.29,24649.57,24804.32,,
2024-08-20,24813.61,25053.36,24739.31,24927.97,,
2024-08-21,24853.2,24984.84,24650.36,24926.59,,
2024-08-22,24650.79,24675.44,24532.98,24592.73,,
2024-08-23,25351.8,25505.68,25240.03,25273.26,,
2024-08-26,25077.89,25179.1,25043.23,25121.44,,
2024-08-27,24957.27,25021.73,24756.2,24849.45,,
2024-08-28,25045.16,25173.73,24862.9,25049.86,,
2024-08-29,25002.79,25243.7,24721.39,24941.83,,
2024-08-30,25463.91,25622.9,25438.45,25505.62,,
2024-09-02,24938.39,25167.38,24775.64,25026.61,,
2024-09-03,25216.96,25510.11,24941.46,25114.22,,
2024-09-04,25706.26,25838.38,25636.02,25708.74,,
2024-09-05,25236.07,25543.15,25210.84,25304.22,,
2024-09-06,25390.92,25480.31,25216.21,25324.46,,
2024-09-09,25407.94,25593.5,25329.39,25556.14,,
2024-09-10,26022.47,26129.82,25959.1,25999.0,,
2024-09-11,25623.92,25775.37,25588.65,25681.11,,
2024-09-12,25671.45,25872.07,25364.45,25463.79,,
2024-09-13,25450.12,25475.57,25357.7,25402.47,,
2024-09-16,25236.9,25337.43,25087.36,25286.91,,
2024-09-17,25637.87,25831.69,25606.32,25674.11,,
2024-09-18,25858.23,26039.89,25519.29,25828.93,,
2024-09-19,25605.49,25750.44,25555.5,25697.16,,
2024-09-20,25673.82,25894.48,25634.61,25833.55,,
2024-09-23,26197.82,26387.89,26002.74,26090.32,,
2024-09-24,25913.53,26078.96,25736.37,25981.66,,
2024-09-25,26498.06,26621.13,26295.59,26420.62,,
2024-09-26,26620.36,26756.68,26439.3,26492.6,,
2024-09-27,26530.84,26672.37,26150.43,26255.55,ATH 26277 record 59 highs,Political/Market
2024-09-30,26415.51,26441.93,26128.51,26235.44,,
2024-10-01,26349.74,26507.4,26296.88,26379.62,,
2024-10-02,26206.27,26232.48,26012.79,26124.97,,
2024-10-03,26531.77,26630.12,26317.07,26378.86,,
2024-10-04,25971.75,26377.74,25767.47,26252.28,,
2024-10-07,25620.39,25893.2,25477.55,25831.12,,
2024-10-08,26036.04,26173.62,25950.79,25979.55,,
2024-10-09,26172.44,26199.52,25943.09,26130.62,,
2024-10-10,26099.03,26126.44,25995.24,26054.73,,
2024-10-11,26005.3,26031.31,25768.02,25980.35,,
2024-10-14,25514.49,25617.6,25459.24,25590.47,,
2024-10-15,25858.57,26094.56,25832.71,25964.2,,
2024-10-16,25608.67,25823.03,25212.07,25659.21,,
2024-10-17,25871.12,26175.61,25845.25,25944.58,,
2024-10-18,25879.41,26127.92,25734.23,25903.71,,
2024-10-21,25818.39,25874.91,25614.38,25766.68,,
2024-10-22,25350.35,25642.6,25286.24,25480.33,,
2024-10-23,25694.05,25940.16,25668.36,25734.9,,
2024-10-24,25898.87,26142.99,25729.36,25855.36,,
2024-10-25,25748.83,26043.4,25660.59,25766.64,,
2024-10-28,25742.16,25873.22,25697.37,25724.04,,
2024-10-29,25761.39,25883.7,25631.68,25776.18,,
2024-10-30,25273.53,25403.83,25209.44,25274.44,,
2024-10-31,25501.84,25553.72,25359.59,25522.02,,
2024-11-01,25469.94,25617.13,25388.14,25474.81,,
2024-11-04,25360.11,25463.36,25312.93,25415.32,,
2024-11-05,25359.71,25664.26,25171.23,25339.3,,
2024-11-06,25502.29,25556.33,25427.3,25512.69,,
2024-11-07,25718.05,25743.77,25581.02,25616.17,,
2024-11-08,25378.18,25443.92,25326.78,25399.98,,
2024-11-11,25200.28,25402.91,25149.36,25288.51,,
2024-11-12,25043.9,25140.28,24932.21,24983.29,,
2024-11-13,25328.97,25569.4,24924.93,25187.84,,
2024-11-14,25524.52,25625.84,25136.97,25310.56,,
2024-11-15,24927.49,25064.89,24788.12,25004.04,,
2024-11-18,25175.43,25258.87,25077.15,25210.23,,
2024-11-19,24938.28,25115.77,24859.09,25005.64,,
2024-11-20,25324.38,25483.17,24994.25,25272.3,,
2024-11-21,25532.49,25558.02,25362.77,25479.75,,
2024-11-22,24914.9,25041.71,24767.53,24989.36,,
2024-11-25,24978.46,25180.89,24892.84,25078.07,,
2024-11-26,24995.21,25157.95,24802.95,24850.19,,
2024-11-27,24821.75,25069.06,24653.71,24921.15,,
2024-11-28,24524.74,24779.37,24366.95,24687.84,,
2024-11-29,24759.36,24814.01,24573.34,24697.73,,
2024-12-02,25155.45,25245.09,25044.7,25102.21,,
2024-12-03,24497.51,24544.07,24349.03,24499.89,,
2024-12-04,25149.94,25391.71,24963.37,25290.5,,
2024-12-05,24753.12,24820.5,24649.37,24782.72,,
2024-12-06,24437.92,24654.05,24371.28,24490.57,,
2024-12-09,24689.71,25005.21,24489.78,24776.65,,
2024-12-10,24597.57,24677.77,24496.33,24604.31,,
2024-12-11,24739.56,24907.24,24597.65,24739.76,,
2024-12-12,24610.74,24946.84,24411.04,24575.54,,
2024-12-13,24526.06,24676.18,24501.53,24602.06,,
2024-12-16,24343.31,24725.88,24318.97,24435.58,,
2024-12-17,24840.2,24919.38,24654.79,24732.79,,
2024-12-18,24209.31,24397.05,24061.49,24304.1,,
2024-12-19,24170.1,24194.27,24049.19,24084.62,,
2024-12-20,24394.3,24517.43,24253.67,24431.14,,
2024-12-23,24286.19,24408.34,24163.81,24216.14,,
2024-12-24,24414.92,24556.07,24273.48,24374.95,,
2024-12-25,24419.55,24490.26,24224.51,24280.43,,
2024-12-26,24347.12,24476.56,24215.92,24298.12,,
2024-12-27,24301.36,24435.11,24173.68,24271.7,,
2024-12-30,24070.08,24295.38,23906.25,24111.04,,
2024-12-31,24423.05,24455.7,24353.72,24385.11,,
2025-01-01,24401.03,24443.56,24124.07,24198.93,,
2025-01-02,23992.54,24084.82,23912.92,24014.9,,
2025-01-03,24084.27,24108.35,23955.31,24007.71,,
2025-01-06,23892.77,23924.58,23795.85,23851.97,,
2025-01-07,23789.46,24034.9,23686.0,23879.69,,
2025-01-08,23734.35,24016.22,23514.63,23915.9,,
2025-01-09,24280.25,24519.37,24141.61,24310.13,,
2025-01-10,23714.03,23866.13,23679.1,23804.03,,
2025-01-13,24179.43,24323.07,23960.27,24121.65,,
2025-01-14,23889.18,23991.09,23735.44,23895.86,,
2025-01-15,23755.62,23796.85,23445.2,23632.15,,
2025-01-16,23874.9,24091.91,23849.97,23909.12,,
2025-01-17,23947.06,24034.48,23894.53,23928.73,,
2025-01-20,23871.73,24094.48,23793.97,23928.88,,
2025-01-21,23718.7,23919.07,23619.11,23740.21,,
2025-01-22,23840.52,23887.61,23616.65,23652.66,,
2025-01-23,23775.79,23948.89,23492.48,23705.74,,
2025-01-24,23591.74,23699.07,23540.15,23672.2,,
2025-01-27,23125.12,23328.64,23055.97,23236.74,,
2025-01-28,23488.65,23607.11,23347.01,23570.07,,
2025-01-29,23608.7,23914.57,23525.3,23730.03,,
2025-01-30,23807.78,24007.53,23783.97,23924.51,,
2025-01-31,23462.67,23548.05,23439.21,23492.32,,
2025-02-03,23482.4,23505.89,23270.25,23297.85,,
2025-02-04,23233.06,23457.98,23209.83,23373.57,,
2025-02-05,23109.39,23417.85,23054.91,23241.41,,
2025-02-06,23908.2,24040.02,23766.73,23816.83,,
2025-02-07,22947.22,22995.06,22850.72,22935.3,RBI cut after 5 years,RBI
2025-02-10,23550.94,23701.42,23498.31,23622.82,,
2025-02-11,23244.29,23389.4,22959.12,23185.5,,
2025-02-12,23156.25,23224.11,23102.74,23162.82,,
2025-02-13,23689.83,23785.58,23588.9,23699.48,,
2025-02-14,23562.89,23758.85,23186.36,23412.04,,
2025-02-17,23342.18,23645.41,23300.43,23554.02,,
2025-02-18,23307.83,23522.66,23249.04,23330.0,,
2025-02-19,23512.5,23555.58,23414.71,23505.75,,
2025-02-20,23216.83,23547.26,22955.27,23371.08,,
2025-02-21,23030.43,23142.1,22805.03,23002.76,,
2025-02-24,23451.24,23548.56,23393.37,23468.89,,
2025-02-25,23306.74,23370.72,23195.83,23336.01,,
2025-02-26,23489.09,23589.9,23347.85,23495.9,,
2025-02-27,23442.89,23657.27,23349.25,23466.26,,
2025-02-28,23089.9,23222.56,22893.26,23173.93,,
2025-03-03,23384.08,23548.5,23248.43,23365.9,,
2025-03-04,23655.69,23812.65,23473.29,23593.06,,
2025-03-05,23532.92,23556.45,23374.7,23435.02,,
2025-03-06,23053.09,23104.62,22938.52,23023.36,,
2025-03-07,23783.35,23820.18,23562.46,23626.52,,
2025-03-10,23253.91,23383.65,22955.21,23230.54,,
2025-03-11,23318.42,23450.55,23142.98,23380.58,,
2025-03-12,23089.65,23282.66,22960.86,23149.24,,
2025-03-13,23401.21,23424.62,23241.82,23349.21,,
2025-03-14,23488.94,23512.43,23257.42,23312.35,,
2025-03-17,23307.09,23478.68,23166.58,23404.27,,
2025-03-18,23233.06,23460.17,23125.56,23382.36,,
2025-03-19,23693.25,23833.76,23457.77,23606.84,,
2025-03-20,23258.34,23330.17,23055.04,23112.13,,
2025-03-21,23113.89,23137.0,22984.77,23008.84,,
2025-03-24,23507.27,23530.78,23381.94,23490.03,,
2025-03-25,23198.36,23450.42,23153.11,23304.95,,
2025-03-26,23245.33,23394.79,23169.84,23217.81,,
2025-03-27,23499.12,23600.64,23423.01,23459.88,,
2025-03-28,23387.76,23697.48,23308.91,23451.87,,
2025-03-31,23262.27,23441.05,23154.97,23248.65,,
2025-04-01,23573.43,23630.28,23420.38,23456.29,,
2025-04-02,23072.71,23304.18,22769.52,23089.99,,
2025-04-03,22866.45,22998.83,22792.14,22899.16,,
2025-04-04,23515.18,23627.87,23398.13,23521.26,,
2025-04-07,23163.93,23187.1,23008.36,23108.28,,
2025-04-08,23613.13,23892.55,23368.99,23665.46,,
2025-04-09,23040.26,23063.3,22859.51,22985.69,,
2025-04-10,23179.66,23352.96,23002.99,23302.63,,
2025-04-11,23239.99,23387.82,23153.1,23275.22,,
2025-04-14,22950.74,23316.63,22801.8,22977.45,,
2025-04-15,23241.57,23407.68,23213.31,23311.83,,
2025-04-16,22651.35,22872.64,22486.44,22644.86,,
2025-04-17,22972.44,23129.37,22929.57,22972.29,,
2025-04-18,23265.64,23423.38,23133.41,23166.71,,
2025-04-21,23197.6,23340.51,23009.95,23055.12,,
2025-04-22,23469.34,23771.05,23249.75,23431.19,,
2025-04-23,23253.1,23276.35,23182.88,23223.04,,
2025-04-24,23065.21,23205.09,22969.75,23052.7,,
2025-04-25,23345.7,23757.98,23322.36,23514.66,,
2025-04-28,23502.71,23636.57,23194.76,23500.89,,
2025-04-29,23604.99,23645.05,23284.1,23497.55,,
2025-04-30,23356.93,23484.27,23175.48,23241.56,,
2025-05-01,23133.68,23409.07,22961.92,23212.07,,
2025-05-02,23465.41,23589.79,23193.27,23344.87,,
2025-05-05,23241.89,23436.03,23084.03,23170.43,,
2025-05-06,23122.35,23145.47,23005.86,23090.05,,
2025-05-07,23229.08,23415.03,23037.4,23127.47,,
2025-05-08,23426.81,23505.78,23307.27,23402.57,,
2025-05-09,23159.56,23333.53,23065.8,23180.8,,
2025-05-12,23120.52,23273.1,23067.2,23160.89,,
2025-05-13,23161.85,23239.0,23138.69,23201.83,,
2025-05-14,23086.26,23130.31,23042.83,23093.9,,
2025-05-15,23423.85,23632.53,23400.42,23469.41,,
2025-05-16,23251.63,23397.99,23157.3,23219.25,,
2025-05-19,23289.72,23313.01,23086.82,23192.77,,
2025-05-20,23326.31,23349.63,23132.2,23190.26,,
2025-05-21,23053.13,23209.55,22972.97,23090.87,,
2025-05-22,22974.65,23221.14,22843.04,23021.19,,
2025-05-23,23338.15,23361.48,23185.38,23237.47,,
2025-05-26,23272.94,23420.89,23246.27,23357.96,,
2025-05-27,23173.96,23295.19,23150.78,23243.37,,
2025-05-28,22969.73,23036.88,22765.68,22969.76,,
2025-05-29,22927.37,23053.88,22802.78,23010.19,,
2025-05-30,22959.0,23074.98,22818.67,23045.0,,
2025-06-02,23046.71,23070.29,22844.48,22949.3,,
2025-06-03,23249.03,23272.28,23037.28,23145.02,,
2025-06-04,22616.75,22843.44,22572.87,22729.62,,
2025-06-05,22898.24,23063.04,22799.92,22922.98,,
2025-06-06,23055.07,23271.55,22955.14,23128.17,,
2025-06-09,22969.58,23121.91,22806.12,22917.88,,
2025-06-10,23100.25,23185.28,23062.0,23157.97,,
2025-06-11,23127.14,23349.87,22998.61,23117.03,,
2025-06-12,22917.79,23146.11,22894.87,22995.15,,
2025-06-13,22991.51,23196.91,22902.37,23162.27,,
2025-06-16,23097.71,23212.05,22993.88,23113.55,,
2025-06-17,23117.6,23334.13,23012.32,23111.64,,
2025-06-18,22937.05,23069.74,22914.11,23041.79,,
2025-06-19,23124.15,23236.65,22778.62,22989.25,,
2025-06-20,22865.14,23018.73,22818.1,22990.85,,
2025-06-23,22966.07,23103.49,22884.84,22936.5,,
2025-06-24,23458.8,23553.89,23329.14,23366.89,,
2025-06-25,22674.73,22942.63,22652.05,22825.64,,
2025-06-26,23193.66,23319.48,22972.63,23141.1,,
2025-06-27,22887.93,23101.94,22763.03,22952.47,,
2025-06-30,23002.07,23281.04,22819.77,23152.83,,
2025-07-01,23182.53,23333.2,23125.34,23192.47,,
2025-07-02,23129.64,23292.71,22918.72,22972.6,,
2025-07-03,23088.1,23455.96,22824.15,23021.82,,
2025-07-04,23099.88,23122.98,23001.16,23047.73,,
2025-07-07,22830.89,22902.15,22708.14,22795.81,,
2025-07-08,22973.27,23223.12,22857.06,22947.85,,
2025-07-09,23110.37,23150.85,22919.59,23023.77,,
2025-07-10,23158.32,23392.42,22980.72,23045.16,,
2025-07-11,23237.57,23260.81,23020.41,23070.47,,
2025-07-14,22910.27,23038.33,22795.8,22929.36,,
2025-07-15,23023.0,23207.65,22999.98,23102.03,,
2025-07-16,22995.8,23068.07,22814.56,23000.14,,
2025-07-17,23027.84,23085.27,22818.01,22900.32,,
2025-07-18,23116.2,23261.55,23035.66,23088.08,,
2025-07-21,22817.21,22840.03,22771.08,22804.63,,
2025-07-22,22933.47,22956.4,22783.36,22912.95,,
2025-07-23,22816.38,22994.51,22793.57,22947.52,,
2025-07-24,23148.95,23270.58,22921.53,23170.23,,
2025-07-25,23009.21,23136.65,22851.97,23096.3,,
2025-07-28,22624.94,22730.13,22601.86,22657.78,,
2025-07-29,23005.61,23273.07,22859.79,23019.49,,
2025-07-30,22720.04,22768.9,22648.91,22730.63,,
2025-07-31,22713.69,22863.86,22594.44,22771.87,,
2025-08-01,23143.37,23166.51,22959.66,23101.77,,
2025-08-04,22750.58,22835.83,22468.16,22787.51,,
2025-08-05,22667.94,22690.61,22563.09,22585.75,,
2025-08-06,22724.55,22889.91,22637.47,22752.42,,
2025-08-07,22949.89,23221.37,22925.92,23034.92,,
2025-08-08,23111.52,23265.97,22998.53,23066.82,,
2025-08-11,22981.19,23182.07,22876.64,22955.82,,
2025-08-12,22599.7,22747.28,22541.05,22573.53,,
2025-08-13,22786.6,23001.14,22734.02,22902.18,,
2025-08-14,23128.14,23295.84,22885.82,23149.09,,
2025-08-15,22884.77,22985.35,22754.2,22781.5,,
2025-08-18,22968.36,23269.88,22600.18,22842.74,,
2025-08-19,22859.63,22939.07,22836.77,22907.66,,
2025-08-20,23072.75,23160.05,22908.31,22956.87,,
2025-08-21,22696.17,22878.3,22646.39,22804.7,,
2025-08-22,22834.77,22997.19,22601.04,22881.06,,
2025-08-25,22592.78,22778.09,22523.82,22729.04,,
2025-08-26,22969.29,23029.01,22925.69,23001.47,,
2025-08-27,23011.43,23034.44,22877.97,22911.18,,
2025-08-28,23065.93,23089.0,22965.31,22995.83,,
2025-08-29,22814.04,23041.45,22726.65,22872.85,,
2025-09-01,22482.23,22725.61,22452.9,22607.79,,
2025-09-02,22832.21,22947.43,22692.46,22874.74,,
2025-09-03,22503.08,22707.06,22372.19,22554.55,,
2025-09-04,22651.65,22945.09,22539.58,22763.0,,
2025-09-05,23010.5,23225.65,22891.53,23038.62,,
2025-09-08,22866.06,23044.13,22698.43,22846.02,,
2025-09-09,22549.67,22895.4,22345.92,22705.81,,
2025-09-10,23041.28,23064.32,22933.69,22979.99,,
2025-09-11,22992.81,23309.96,22945.26,23103.01,,
2025-09-12,23257.07,23540.05,23151.28,23200.68,,
2025-09-15,22997.87,23020.87,22898.2,22936.67,,
2025-09-16,22923.17,23004.3,22751.73,22818.96,,
2025-09-17,22776.97,22906.58,22697.1,22847.78,,
2025-09-18,23036.44,23268.93,22700.03,22784.23,,
2025-09-19,22706.6,22763.65,22513.23,22677.47,,
2025-09-22,22766.01,22974.78,22579.57,22838.72,,
2025-09-23,22638.43,22745.72,22578.37,22684.81,,
2025-09-24,22929.62,23172.92,22620.38,22887.09,,
2025-09-25,22639.23,22868.16,22501.23,22721.69,,
2025-09-26,22824.68,22913.1,22675.15,22704.18,,
2025-09-29,22596.26,22698.2,22359.57,22609.48,,
2025-09-30,22739.8,22813.42,22597.36,22698.64,,
2025-10-01,23023.57,23087.17,22871.89,22912.27,,
2025-10-02,22676.67,22785.61,22578.26,22637.47,,
2025-10-03,22456.37,22540.23,22008.08,22402.08,,
2025-10-06,23005.19,23028.19,22942.71,22966.98,,
2025-10-07,22581.07,22632.88,22542.09,22584.16,,
2025-10-08,22818.84,22922.83,22692.75,22720.86,,
2025-10-09,22621.21,22760.26,22530.53,22708.12,,
2025-10-10,22820.44,22922.57,22689.26,22722.8,,
2025-10-13,22808.3,22845.51,22596.85,22654.5,,
2025-10-14,22641.54,22789.57,22535.12,22650.01,,
2025-10-15,22932.86,23174.29,22754.63,22778.11,,
2025-10-16,22465.03,22566.78,22369.91,22469.64,,
2025-10-17,22359.66,22476.35,22205.42,22411.36,,
2025-10-20,22914.43,22968.9,22604.49,22796.24,,
2025-10-21,22599.56,22675.92,22427.55,22556.03,,
2025-10-22,22941.28,23065.1,22759.45,22783.79,,
2025-10-23,22562.97,22773.06,22394.75,22462.52,,
2025-10-24,22532.91,22684.11,22452.83,22574.11,,
2025-10-27,22351.36,22508.04,22096.27,22380.1,,
2025-10-28,22625.69,22975.66,22518.37,22791.73,,
2025-10-29,22400.63,22528.91,22312.92,22398.39,,
2025-10-30,22500.46,22589.11,22477.96,22536.89,,
2025-10-31,22234.09,22375.71,22125.61,22220.98,,
2025-11-03,22349.24,22489.15,22226.46,22400.72,,
2025-11-04,22366.56,22544.44,22209.61,22407.79,,
2025-11-05,22471.01,22586.65,22364.95,22441.99,,
2025-11-06,22440.01,22525.05,22335.89,22451.29,,
2025-11-07,22860.11,22968.15,22733.92,22882.1,,
2025-11-10,22751.6,22836.11,22619.66,22704.75,,
2025-11-11,22504.24,22732.96,22469.32,22641.29,,
2025-11-12,22594.05,22616.64,22280.65,22400.31,,
2025-11-13,22603.88,22699.58,22573.55,22666.25,,
2025-11-14,22533.53,22613.13,22491.0,22575.37,,
2025-11-17,22788.7,23015.4,22745.73,22802.98,,
2025-11-18,22716.8,22888.48,22445.69,22654.35,,
2025-11-19,22724.72,22840.76,22701.95,22810.64,,
2025-11-20,22595.29,22806.62,22501.06,22603.52,,
2025-11-21,22505.91,22618.48,22454.83,22565.19,,
2025-11-24,22797.92,23047.7,22653.33,22847.88,,
2025-11-25,22136.02,22265.02,22113.89,22211.07,,
2025-11-26,22203.08,22251.93,22076.34,22228.59,,
2025-11-27,22472.56,22626.05,22450.09,22538.69,,
2025-11-28,22328.93,22351.26,22225.52,22269.24,,
2025-12-01,22580.38,22757.11,22557.8,22652.13,,
2025-12-02,22403.94,22680.57,22240.78,22586.74,,
2025-12-03,22336.33,22423.19,22254.72,22384.9,,
2025-12-04,22387.61,22512.19,22349.29,22468.24,,
2025-12-05,22244.13,22381.72,22209.81,22308.49,,
2025-12-08,22640.14,22832.81,22535.44,22767.03,,
2025-12-09,22138.06,22201.15,22070.49,22125.58,,
2025-12-10,22319.2,22398.5,22280.55,22371.48,,
2025-12-11,22590.56,22682.89,22529.82,22635.21,,
2025-12-12,22248.45,22596.86,22226.2,22419.13,,
2025-12-15,22314.61,22398.33,22267.04,22364.97,,
2025-12-16,22560.35,22847.87,22500.17,22530.37,,
2025-12-17,22199.62,22294.79,22055.1,22247.54,,
2025-12-18,22381.34,22489.88,22346.22,22464.78,,
2025-12-19,22562.4,22745.14,22432.46,22535.1,,
2025-12-22,22509.32,22750.04,22347.8,22597.01,,
2025-12-23,22507.37,22556.92,22131.68,22291.93,,
2025-12-24,22575.23,22834.04,22417.17,22551.8,,
2025-12-25,22342.03,22472.08,22289.61,22370.65,,
2025-12-26,22352.54,22624.81,22124.05,22164.96,,
2025-12-29,22541.5,22564.04,22407.8,22446.76,,
2025-12-30,22436.96,22579.72,22356.79,22400.89,,
2025-12-31,22660.8,22857.6,22638.14,22675.44,,
2026-01-01,22150.67,22221.22,22128.52,22197.01,,
2026-01-02,22206.1,22429.39,22183.9,22327.57,,
2026-01-05,22113.82,22312.54,22023.77,22206.71,,
2026-01-06,22446.12,22486.21,22236.29,22433.25,,
2026-01-07,22358.58,22473.74,22275.95,22387.42,,
2026-01-08,22365.32,22413.29,22238.23,22316.77,,
2026-01-09,22809.46,22892.58,22577.4,22616.92,,
2026-01-12,22394.6,22499.98,22154.48,22318.81,,
2026-01-13,22343.95,22507.72,22185.83,22395.43,,
2026-01-14,22674.86,22714.61,22520.57,22649.81,,
2026-01-15,22132.93,22520.23,21909.95,22321.44,,
