Date,Close,sma50,sma200,atr14,chop14,adx14,macd,signal,macd_hist,rsi14,regime,macd_cross,rsi_zone,div,month_so_far_pct,ytd_pct,ret_1y_pct,off_ath_pct,scenario,action,sig,Event
2017-11-01,10304.97,9931.91,9259.30,200.08,56.39,17.71,68.24,67.75,0.49,57.62,CHOP,CROSS_UP,NEUTRAL,,0.00,28.33,29.23,-0.35,CHOP-UP,WATCH,0,
2017-11-02,10079.39,9938.22,9267.74,205.25,58.07,16.95,59.21,66.04,-6.83,50.63,CHOP,CROSS_DOWN,NEUTRAL,,-2.19,25.52,25.04,-2.54,CHOP-MID,STAND-ASIDE,0,
2017-11-03,10089.86,9946.56,9276.01,198.44,57.01,16.35,52.29,63.29,-11.00,50.92,CHOP,,NEUTRAL,,-2.09,25.65,24.99,-2.43,CHOP-MID,STAND-ASIDE,0,
2017-11-06,10148.81,9954.00,9285.28,197.13,57.00,16.13,50.98,60.83,-9.85,52.65,CHOP,,NEUTRAL,,-1.52,26.38,26.80,-1.86,CHOP-MID,STAND-ASIDE,0,
2017-11-07,10196.21,9964.13,9294.36,199.16,58.13,15.67,53.15,59.30,-6.14,54.06,CHOP,,NEUTRAL,,-1.06,26.97,26.90,-1.41,CHOP-MID,STAND-ASIDE,0,
2017-11-08,10216.94,9973.83,9302.78,195.64,58.70,15.30,55.90,58.62,-2.72,54.69,CHOP,,NEUTRAL,,-0.85,27.23,27.75,-1.21,CHOP-MID,STAND-ASIDE,0,
2017-11-09,10231.11,9982.48,9311.93,189.86,58.51,14.89,58.55,58.60,-0.05,55.14,CHOP,,NEUTRAL,,-0.72,27.41,30.78,-1.07,CHOP-MID,STAND-ASIDE,0,
2017-11-10,10244.88,9993.66,9320.67,189.25,58.58,14.93,61.05,59.09,1.96,55.61,CHOP,CROSS_UP,NEUTRAL,,-0.58,27.58,28.20,-0.94,CHOP-UP,WATCH,0,
2017-11-13,10248.37,10004.92,9329.88,192.74,60.06,14.50,62.60,59.80,2.81,55.74,CHOP,,NEUTRAL,,-0.55,27.62,27.36,-0.90,CHOP-UP,WATCH,0,
2017-11-14,10296.57,10015.86,9339.05,183.47,58.01,14.10,66.94,61.22,5.72,57.52,CHOP,,NEUTRAL,,-0.08,28.22,27.43,-0.44,CHOP-UP,WATCH,0,
2017-11-15,10260.05,10026.40,9348.38,179.16,57.14,13.29,66.67,62.31,4.36,55.69,CHOP,,NEUTRAL,,-0.44,27.77,27.11,-0.79,CHOP-UP,WATCH,0,
2017-11-16,10247.43,10034.75,9357.23,179.99,58.18,12.99,64.69,62.79,1.90,55.04,CHOP,,NEUTRAL,,-0.56,27.61,26.65,-0.91,CHOP-UP,WATCH,0,
2017-11-17,10421.71,10048.51,9367.52,182.82,67.41,13.13,76.30,65.49,10.81,61.71,CHOP,,NEUTRAL,,1.13,29.78,28.41,0.00,CHOP-UP,WATCH,0,
2017-11-20,10158.79,10056.35,9375.84,191.31,66.67,12.26,63.56,65.10,-1.55,49.72,CHOP,CROSS_DOWN,NEUTRAL,,-1.42,26.51,26.93,-2.52,CHOP-MID,STAND-ASIDE,0,
2017-11-21,10401.77,10068.61,9385.26,201.49,67.11,12.44,72.23,66.53,5.70,57.87,CHOP,CROSS_UP,NEUTRAL,,0.94,29.53,29.44,-0.19,CHOP-UP,WATCH,0,
2017-11-22,10384.64,10078.12,9394.68,207.94,70.08,12.08,76.84,68.59,8.25,57.16,CHOP,,NEUTRAL,,0.77,29.32,29.54,-0.36,CHOP-UP,WATCH,0,
2017-11-23,10351.06,10091.15,9404.07,201.95,70.31,11.74,76.89,70.25,6.64,55.73,CHOP,,NEUTRAL,,0.45,28.90,28.99,-0.68,CHOP-UP,WATCH,0,
2017-11-24,10407.25,10104.35,9413.69,200.63,66.82,11.86,80.54,72.31,8.23,57.64,CHOP,,NEUTRAL,,0.99,29.60,29.03,-0.14,CHOP-UP,WATCH,0,
2017-11-27,10368.64,10114.27,9423.16,194.52,67.37,11.55,79.40,73.73,5.67,55.86,CHOP,,NEUTRAL,,0.62,29.12,29.57,-0.51,CHOP-UP,WATCH,0,
2017-11-28,10283.56,10123.72,9431.69,191.76,67.45,10.83,70.82,73.15,-2.33,52.04,CHOP,CROSS_DOWN,NEUTRAL,,-0.21,28.06,28.50,-1.33,CHOP-MID,STAND-ASIDE,0,
2017-11-29,10381.46,10134.01,9440.71,187.32,67.67,10.60,71.09,72.73,-1.64,55.79,CHOP,,NEUTRAL,,0.74,29.28,26.90,-0.39,CHOP-MID,STAND-ASIDE,0,
2017-11-30,10333.86,10143.00,9449.47,178.82,66.02,10.20,66.70,71.53,-4.83,53.59,CHOP,,NEUTRAL,,0.28,28.69,28.50,-0.84,CHOP-MID,STAND-ASIDE,0,
2017-12-01,10376.03,10154.30,9459.17,179.81,67.98,9.53,65.87,70.40,-4.53,55.27,CHOP,,NEUTRAL,,0.00,29.21,25.19,-0.44,CHOP-MID,STAND-ASIDE,0,
2017-12-04,10348.99,10164.15,9468.57,175.64,68.86,8.91,62.30,68.78,-6.47,53.93,CHOP,,NEUTRAL,,-0.26,28.87,29.38,-0.70,CHOP-MID,STAND-ASIDE,0,
2017-12-05,10324.46,10170.73,9476.83,170.78,68.62,8.33,56.85,66.39,-9.54,52.67,CHOP,,NEUTRAL,,-0.50,28.57,27.02,-0.93,CHOP-MID,STAND-ASIDE,0,
2017-12-06,10318.66,10179.20,9485.43,164.40,66.95,7.80,51.46,63.41,-11.95,52.36,CHOP,,NEUTRAL,,-0.55,28.50,26.90,-0.99,CHOP-MID,STAND-ASIDE,0,
2017-12-07,10363.45,10187.31,9494.28,158.01,64.62,7.39,50.23,60.77,-10.54,54.58,CHOP,,NEUTRAL,,-0.12,29.05,28.27,-0.56,CHOP-MID,STAND-ASIDE,0,
2017-12-08,10358.79,10194.42,9503.51,156.36,69.65,7.49,48.32,58.28,-9.96,54.30,CHOP,,NEUTRAL,,-0.17,29.00,28.09,-0.60,CHOP-MID,STAND-ASIDE,0,
2017-12-11,10423.84,10204.95,9512.48,151.59,65.00,7.58,51.46,56.91,-5.46,57.61,CHOP,,NEUTRAL,,0.46,29.81,27.78,0.00,CHOP-MID,STAND-ASIDE,0,
2017-12-12,10570.83,10216.13,9522.44,152.93,57.70,8.58,65.06,58.54,6.51,63.97,CHOP,CROSS_UP,NEUTRAL,,1.88,31.64,29.82,0.00,CHOP-UP,WATCH,0,
2017-12-13,10587.05,10229.70,9532.65,149.55,52.40,9.80,76.27,62.09,14.18,64.60,RANGE,,NEUTRAL,,2.03,31.84,29.84,0.00,CHOP-UP,WATCH,0,
2017-12-14,10421.00,10238.67,9541.47,153.49,52.86,9.64,70.93,63.86,7.08,54.15,RANGE,,NEUTRAL,,0.43,29.77,26.35,-1.57,CHOP-UP,WATCH,0,
2017-12-15,10354.86,10245.14,9550.42,149.37,52.45,9.08,60.67,63.22,-2.55,50.64,RANGE,CROSS_DOWN,NEUTRAL,,-0.20,28.95,27.04,-2.19,CHOP-MID,STAND-ASIDE,0,
2017-12-18,10569.77,10254.04,9560.09,163.65,53.77,10.29,69.08,64.39,4.69,59.77,RANGE,CROSS_UP,NEUTRAL,,1.87,31.62,29.74,-0.16,CHOP-UP,WATCH,0,
2017-12-19,10537.84,10267.81,9569.15,157.68,52.78,11.00,72.34,65.98,6.36,58.05,RANGE,,NEUTRAL,,1.56,31.23,31.23,-0.46,CHOP-UP,WATCH,0,
2017-12-20,10587.94,10272.73,9578.59,155.48,53.95,12.13,78.06,68.40,9.66,59.99,RANGE,,NEUTRAL,BEAR_DIV,2.04,31.85,29.31,0.00,TOP-WARNING,NO-NEW,0,
2017-12-21,10535.80,10282.32,9588.43,153.13,54.74,12.70,77.49,70.22,7.28,57.03,RANGE,,NEUTRAL,,1.54,31.20,28.11,-0.49,CHOP-UP,WATCH,0,
2017-12-22,10583.51,10292.67,9597.87,149.67,54.51,13.44,79.97,72.17,7.81,59.03,RANGE,,NEUTRAL,,2.00,31.80,28.97,-0.04,CHOP-UP,WATCH,0,
2017-12-25,10561.23,10304.53,9607.25,150.98,57.17,13.35,79.23,73.58,5.65,57.68,CHOP,,NEUTRAL,,1.78,31.52,27.69,-0.25,CHOP-UP,WATCH,0,
2017-12-26,10495.75,10312.56,9615.59,151.06,62.65,13.12,72.52,73.37,-0.85,53.80,CHOP,CROSS_DOWN,NEUTRAL,,1.15,30.70,26.49,-0.87,CHOP-MID,STAND-ASIDE,0,
2017-12-27,10547.24,10319.08,9624.63,146.29,62.83,13.16,70.54,72.80,-2.26,56.29,CHOP,,NEUTRAL,,1.65,31.34,27.30,-0.38,CHOP-MID,STAND-ASIDE,0,
2017-12-28,10672.03,10328.86,9634.79,147.73,62.48,13.92,78.14,73.87,4.27,61.68,CHOP,CROSS_UP,NEUTRAL,,2.85,32.90,29.53,0.00,CHOP-UP,WATCH,0,
2017-12-29,10508.84,10337.44,9643.13,155.23,65.43,13.28,70.19,73.13,-2.94,52.55,CHOP,CROSS_DOWN,NEUTRAL,,1.28,30.87,27.81,-1.53,CHOP-MID,STAND-ASIDE,0,
2018-01-01,10661.43,10348.23,9652.86,156.14,65.38,13.41,75.33,73.57,1.76,58.71,CHOP,CROSS_UP,NEUTRAL,,0.00,1.45,29.23,-0.10,CHOP-UP,WATCH,0,
2018-01-02,10545.16,10357.65,9661.86,161.07,67.41,12.50,69.23,72.70,-3.48,53.06,CHOP,CROSS_DOWN,NEUTRAL,,-1.09,0.35,27.79,-1.19,CHOP-MID,STAND-ASIDE,0,
2018-01-03,10583.88,10364.59,9670.80,160.03,66.43,11.65,66.75,71.51,-4.77,54.62,CHOP,,NEUTRAL,,-0.73,0.71,26.56,-0.83,CHOP-MID,STAND-ASIDE,0,
2018-01-04,10522.09,10373.19,9679.84,163.51,73.76,11.44,59.11,69.03,-9.92,51.66,CHOP,,NEUTRAL,,-1.31,0.13,26.82,-1.40,CHOP-MID,STAND-ASIDE,0,
2018-01-05,10491.99,10380.73,9688.64,157.38,69.12,11.25,50.05,65.24,-15.18,50.23,CHOP,,NEUTRAL,,-1.59,-0.16,26.97,-1.69,CHOP-DOWN,STAND-ASIDE,0,
2018-01-08,10477.30,10392.13,9697.39,152.16,69.19,11.29,41.22,60.43,-19.22,49.51,CHOP,,NEUTRAL,,-1.73,-0.30,27.61,-1.82,CHOP-DOWN,STAND-ASIDE,0,
2018-01-09,10504.39,10397.83,9705.72,157.58,70.98,10.83,35.98,55.54,-19.56,50.91,CHOP,,NEUTRAL,,-1.47,-0.04,26.09,-1.57,CHOP-DOWN,STAND-ASIDE,0,
2018-01-10,10396.21,10399.65,9713.60,155.28,71.03,10.21,22.84,49.00,-26.16,45.50,CHOP,,NEUTRAL,,-2.49,-1.07,25.57,-2.58,CHOP-DOWN,STAND-ASIDE,0,
2018-01-11,10558.23,10409.23,9722.21,159.26,72.83,9.98,25.21,44.24,-19.03,53.48,CHOP,,NEUTRAL,,-0.97,0.47,24.93,-1.07,CHOP-DOWN,STAND-ASIDE,0,
2018-01-12,10471.49,10416.86,9730.11,162.68,70.61,9.65,19.86,39.37,-19.51,49.31,CHOP,,NEUTRAL,,-1.78,-0.36,26.07,-1.88,CHOP-DOWN,STAND-ASIDE,0,
2018-01-15,10537.82,10424.64,9739.23,156.99,69.47,9.35,20.73,35.64,-14.91,52.37,CHOP,,NEUTRAL,,-1.16,0.28,25.59,-1.26,CHOP-MID,STAND-ASIDE,0,
2018-01-16,10573.88,10432.20,9748.09,156.77,70.62,8.92,24.06,33.32,-9.27,53.99,CHOP,,NEUTRAL,,-0.82,0.62,25.34,-0.92,CHOP-MID,STAND-ASIDE,0,
2018-01-17,10457.51,10437.01,9755.64,156.88,72.13,8.57,17.11,30.08,-12.97,48.27,CHOP,,NEUTRAL,,-1.91,-0.49,26.07,-2.01,CHOP-MID,STAND-ASIDE,0,
2018-01-18,10562.40,10443.63,9764.09,158.35,70.89,8.09,19.83,28.03,-8.20,53.09,CHOP,,NEUTRAL,,-0.93,0.51,26.03,-1.03,CHOP-MID,STAND-ASIDE,0,
2018-01-19,10489.35,10448.52,9772.26,158.99,70.88,8.04,15.91,25.61,-9.69,49.63,CHOP,,NEUTRAL,,-1.61,-0.19,22.93,-1.71,CHOP-MID,STAND-ASIDE,0,
2018-01-22,10586.83,10455.29,9781.13,161.49,70.35,7.52,20.44,24.57,-4.14,53.95,CHOP,,NEUTRAL,,-0.70,0.74,26.04,-0.80,CHOP-MID,STAND-ASIDE,0,
2018-01-23,10569.74,10460.76,9789.88,164.61,68.51,7.41,22.39,24.14,-1.75,53.09,CHOP,,NEUTRAL,,-0.86,0.58,24.38,-0.96,CHOP-MID,STAND-ASIDE,0,
2018-01-24,10349.97,10462.56,9797.68,177.63,59.57,7.90,6.13,20.53,-14.41,43.49,CHOP,,NEUTRAL,,-2.92,-1.51,23.11,-3.02,CHOP-DOWN,STAND-ASIDE,0,
2018-01-25,10542.94,10468.47,9805.88,180.32,61.66,7.54,8.71,18.17,-9.46,51.74,CHOP,,NEUTRAL,,-1.11,0.32,24.58,-1.21,CHOP-MID,STAND-ASIDE,0,
2018-01-26,10611.82,10472.27,9814.51,177.45,62.48,7.34,16.13,17.76,-1.63,54.31,CHOP,,NEUTRAL,,-0.47,0.98,26.43,-0.56,CHOP-MID,STAND-ASIDE,0,
2018-01-29,10568.58,10480.46,9822.44,172.41,60.68,7.01,18.31,17.87,0.44,52.42,CHOP,CROSS_UP,NEUTRAL,,-0.87,0.57,24.67,-0.97,CHOP-UP,WATCH,0,
2018-01-30,10398.09,10480.39,9829.23,179.79,62.91,7.37,6.21,15.54,-9.33,45.69,CHOP,CROSS_DOWN,NEUTRAL,,-2.47,-1.05,24.33,-2.57,CHOP-MID,STAND-ASIDE,0,
2018-01-31,10644.79,10485.59,9837.67,192.90,62.39,7.10,16.34,15.70,0.64,54.75,CHOP,CROSS_UP,NEUTRAL,,-0.16,1.29,25.31,-0.26,CHOP-UP,WATCH,0,
2018-02-01,10553.92,10489.65,9846.19,189.79,61.60,6.78,16.84,15.93,0.91,51.35,CHOP,,NEUTRAL,,0.00,0.43,23.90,-1.11,CHOP-MID,STAND-ASIDE,0,Budget LTCG 10%
2018-02-02,10549.87,10492.50,9854.21,183.49,61.86,6.56,16.72,16.09,0.63,51.20,CHOP,,NEUTRAL,,-0.04,0.39,24.10,-1.14,CHOP-MID,STAND-ASIDE,0,
2018-02-05,10590.85,10496.95,9862.34,177.60,61.12,6.16,19.70,16.81,2.89,52.73,CHOP,,NEUTRAL,,0.35,0.78,25.00,-0.76,CHOP-UP,WATCH,0,
2018-02-06,10314.28,10497.56,9869.39,193.85,61.92,7.15,-0.25,13.40,-13.65,42.95,CHOP,CROSS_DOWN,NEUTRAL,,-2.27,-1.85,21.57,-3.35,CHOP-DOWN,STAND-ASIDE,0,
2018-02-07,10498.24,10499.90,9877.10,198.43,62.94,7.26,-1.20,10.48,-11.68,49.64,CHOP,,NEUTRAL,,-0.53,-0.10,23.88,-1.63,CHOP-MID,STAND-ASIDE,0,
2018-02-08,10559.16,10504.40,9885.53,198.79,63.39,7.52,2.92,8.97,-6.04,51.66,CHOP,,NEUTRAL,,0.05,0.48,23.12,-1.06,CHOP-MID,STAND-ASIDE,0,
2018-02-09,10567.44,10508.23,9893.14,190.38,61.96,7.67,6.78,8.53,-1.75,51.94,CHOP,,NEUTRAL,,0.13,0.56,23.18,-0.98,CHOP-MID,STAND-ASIDE,0,
2018-02-12,10411.76,10509.49,9900.21,196.92,62.94,8.60,-2.69,6.29,-8.97,46.45,CHOP,,NEUTRAL,,-1.35,-0.92,21.32,-2.44,CHOP-MID,STAND-ASIDE,0,
2018-02-13,10496.33,10512.92,9907.88,192.52,60.19,8.93,-3.33,4.36,-7.69,49.57,CHOP,,NEUTRAL,,-0.55,-0.12,24.44,-1.65,CHOP-MID,STAND-ASIDE,0,
2018-02-14,10481.93,10516.19,9914.62,187.43,58.91,9.24,-4.95,2.50,-7.45,49.04,CHOP,,NEUTRAL,,-0.68,-0.26,23.75,-1.78,CHOP-MID,STAND-ASIDE,0,
2018-02-15,10587.97,10520.68,9922.21,183.45,58.79,9.19,2.30,2.46,-0.16,52.99,CHOP,,NEUTRAL,,0.32,0.75,22.11,-0.79,CHOP-MID,STAND-ASIDE,0,
2018-02-16,10564.05,10524.78,9930.28,183.65,59.88,9.65,6.05,3.18,2.87,52.01,CHOP,CROSS_UP,NEUTRAL,,0.10,0.53,22.85,-1.01,CHOP-UP,WATCH,0,
2018-02-19,10428.73,10524.88,9937.10,183.83,58.65,10.28,-1.88,2.17,-4.05,46.75,CHOP,CROSS_DOWN,NEUTRAL,,-1.19,-0.76,21.35,-2.28,CHOP-MID,STAND-ASIDE,0,
2018-02-20,10385.49,10521.18,9942.84,179.32,63.15,11.04,-11.52,-0.57,-10.95,45.18,CHOP,,NEUTRAL,,-1.60,-1.17,21.99,-2.68,CHOP-MID,STAND-ASIDE,0,
2018-02-21,10570.08,10520.84,9950.06,185.76,64.64,10.65,-4.22,-1.30,-2.92,52.52,CHOP,,NEUTRAL,,0.15,0.58,22.50,-0.96,CHOP-MID,STAND-ASIDE,0,
2018-02-22,10501.20,10522.44,9956.91,181.13,64.92,10.72,-3.94,-1.83,-2.11,49.84,CHOP,,NEUTRAL,,-0.50,-0.07,22.40,-1.60,CHOP-MID,STAND-ASIDE,0,
2018-02-23,10526.32,10525.87,9964.39,183.52,66.54,10.43,-1.68,-1.80,0.12,50.82,CHOP,CROSS_UP,NEUTRAL,,-0.26,0.17,23.19,-1.37,CHOP-MID,STAND-ASIDE,0,
2018-02-26,10429.84,10523.07,9971.03,179.33,71.46,10.24,-7.58,-2.95,-4.63,47.00,CHOP,CROSS_DOWN,NEUTRAL,,-1.18,-0.75,20.47,-2.27,CHOP-MID,STAND-ASIDE,0,
2018-02-27,10237.80,10517.07,9976.91,182.45,63.60,10.90,-27.44,-7.85,-19.59,40.48,CHOP,,NEUTRAL,,-3.00,-2.58,19.53,-4.07,CHOP-DOWN,STAND-ASIDE,0,
2018-02-28,10354.02,10512.39,9982.79,185.91,64.03,10.74,-33.41,-12.96,-20.45,45.42,CHOP,,NEUTRAL,,-1.89,-1.47,19.91,-2.98,CHOP-DOWN,STAND-ASIDE,0,
2018-03-01,10537.04,10512.42,9989.72,187.99,66.07,10.10,-23.11,-14.99,-8.12,52.15,CHOP,,NEUTRAL,,0.00,0.27,20.75,-1.26,CHOP-MID,STAND-ASIDE,0,
2018-03-02,10354.53,10507.84,9996.06,193.04,65.72,10.31,-29.34,-17.86,-11.48,46.05,CHOP,,NEUTRAL,,-1.73,-1.47,19.00,-2.98,CHOP-MID,STAND-ASIDE,0,
2018-03-05,10464.89,10505.91,10002.17,195.79,67.13,9.77,-25.08,-19.31,-5.77,49.87,CHOP,,NEUTRAL,,-0.68,-0.42,22.15,-1.94,CHOP-MID,STAND-ASIDE,0,
2018-03-06,10470.38,10505.40,10008.53,197.22,68.47,9.52,-21.02,-19.65,-1.37,50.06,CHOP,,NEUTRAL,,-0.63,-0.37,20.42,-1.89,CHOP-MID,STAND-ASIDE,0,
2018-03-07,10465.79,10503.77,10014.92,189.46,67.86,9.29,-17.96,-19.31,1.35,49.89,CHOP,CROSS_UP,NEUTRAL,,-0.68,-0.41,20.51,-1.93,CHOP-MID,STAND-ASIDE,0,
2018-03-08,10622.77,10502.79,10022.49,188.80,67.78,8.97,-2.84,-16.02,13.18,55.45,CHOP,,NEUTRAL,,0.81,1.08,20.32,-0.46,CHOP-UP,WATCH,0,
2018-03-09,10448.89,10501.59,10028.97,190.60,68.17,8.61,-4.83,-13.78,8.95,48.97,CHOP,,NEUTRAL,,-0.84,-0.57,19.56,-2.09,CHOP-MID,STAND-ASIDE,0,
2018-03-12,10372.74,10495.82,10034.63,187.04,68.45,8.71,-12.41,-13.51,1.09,46.41,CHOP,,NEUTRAL,,-1.56,-1.30,20.05,-2.80,CHOP-MID,STAND-ASIDE,0,
2018-03-13,10291.19,10490.74,10040.41,184.70,67.59,9.08,-24.71,-15.75,-8.97,43.77,CHOP,CROSS_DOWN,NEUTRAL,,-2.33,-2.07,16.41,-3.57,CHOP-DOWN,STAND-ASIDE,0,
2018-03-14,10306.35,10485.19,10046.00,179.67,67.49,9.41,-32.86,-19.17,-13.69,44.40,CHOP,,NEUTRAL,,-2.19,-1.93,18.25,-3.43,CHOP-DOWN,STAND-ASIDE,0,
2018-03-15,10566.07,10486.07,10052.73,189.34,68.92,8.93,-18.15,-18.97,0.81,53.96,CHOP,CROSS_UP,NEUTRAL,,0.28,0.54,20.84,-0.99,CHOP-UP,WATCH,0,
2018-03-16,10517.02,10486.57,10059.31,189.01,69.75,8.73,-10.33,-17.24,6.91,52.14,CHOP,,NEUTRAL,,-0.19,0.08,19.57,-1.45,CHOP-UP,WATCH,0,
2018-03-19,10541.49,10487.85,10066.02,181.08,71.20,8.52,-2.14,-14.22,12.08,52.99,CHOP,,NEUTRAL,,0.04,0.31,20.95,-1.22,CHOP-UP,WATCH,0,
2018-03-20,10378.83,10485.34,10072.37,181.04,70.47,9.04,-8.67,-13.11,4.44,46.99,CHOP,,NEUTRAL,,-1.50,-1.24,18.86,-2.75,CHOP-MID,STAND-ASIDE,0,
2018-03-21,10391.59,10485.25,10077.85,179.42,69.62,9.97,-12.67,-13.02,0.35,47.50,CHOP,,NEUTRAL,,-1.38,-1.12,19.07,-2.63,CHOP-MID,STAND-ASIDE,0,
2018-03-22,10322.00,10480.52,10082.81,180.64,65.22,10.99,-21.21,-14.66,-6.55,44.99,CHOP,CROSS_DOWN,NEUTRAL,,-2.04,-1.78,16.79,-3.28,CHOP-DOWN,STAND-ASIDE,0,
2018-03-23,10288.92,10476.87,10087.82,180.94,60.47,12.13,-30.30,-17.79,-12.51,43.81,CHOP,,NEUTRAL,BULL_DIV,-2.35,-2.09,16.66,-3.59,CHOP-DOWN,STAND-ASIDE,0,
2018-03-26,10411.00,10474.33,10093.20,179.27,59.54,12.52,-27.34,-19.70,-7.64,49.12,CHOP,,NEUTRAL,,-1.20,-0.93,17.82,-2.45,CHOP-MID,STAND-ASIDE,0,
2018-03-27,10294.99,10468.76,10098.74,183.45,61.88,13.73,-33.96,-22.55,-11.41,44.79,CHOP,,NEUTRAL,,-2.30,-2.03,15.77,-3.53,CHOP-DOWN,STAND-ASIDE,0,
2018-03-28,10307.41,10465.75,10104.19,177.31,62.55,14.86,-37.77,-25.59,-12.17,45.35,CHOP,,NEUTRAL,,-2.18,-1.92,18.30,-3.42,CHOP-MID,STAND-ASIDE,0,
2018-03-29,10330.18,10461.11,10108.65,180.98,62.78,15.01,-38.50,-28.17,-10.33,46.41,CHOP,,NEUTRAL,,-1.96,-1.70,17.37,-3.20,CHOP-MID,STAND-ASIDE,0,
2018-03-30,10474.24,10460.81,10114.00,184.06,64.06,14.68,-27.15,-27.97,0.82,52.69,CHOP,CROSS_UP,NEUTRAL,,-0.60,-0.33,17.04,-1.85,CHOP-UP,WATCH,0,
2018-04-02,10389.88,10456.87,10119.36,179.59,63.56,14.72,-24.68,-27.31,2.63,49.07,CHOP,,NEUTRAL,,0.00,-1.13,17.12,-2.64,CHOP-MID,STAND-ASIDE,0,
2018-04-03,10314.88,10451.77,10124.41,173.19,63.19,15.00,-28.44,-27.54,-0.90,46.03,CHOP,CROSS_DOWN,NEUTRAL,,-0.72,-1.85,16.47,-3.35,CHOP-MID,STAND-ASIDE,0,
2018-04-04,10264.63,10450.06,10129.85,171.68,62.81,15.83,-35.07,-29.04,-6.03,44.07,CHOP,,NEUTRAL,BULL_DIV,-1.21,-2.32,16.47,-3.82,CHOP-DOWN,STAND-ASIDE,0,
2018-04-05,10344.31,10446.09,10134.99,168.03,61.74,16.14,-33.51,-29.94,-3.58,47.87,CHOP,,NEUTRAL,,-0.44,-1.57,17.29,-3.07,CHOP-MID,STAND-ASIDE,0,
2018-04-06,10367.85,10441.21,10140.48,170.69,67.55,16.83,-30.03,-29.96,-0.08,48.97,CHOP,,NEUTRAL,,-0.21,-1.34,17.97,-2.85,CHOP-MID,STAND-ASIDE,0,
2018-04-09,10381.02,10437.46,10146.32,170.07,67.25,17.47,-25.91,-29.15,3.24,49.61,CHOP,CROSS_UP,NEUTRAL,,-0.09,-1.22,16.60,-2.73,CHOP-MID,STAND-ASIDE,0,
2018-04-10,10335.29,10436.20,10151.50,171.91,67.85,17.61,-26.04,-28.53,2.49,47.38,CHOP,,NEUTRAL,,-0.53,-1.65,16.32,-3.16,CHOP-MID,STAND-ASIDE,0,
2018-04-11,10354.70,10430.40,10156.07,166.31,66.17,17.73,-24.29,-27.68,3.39,48.44,CHOP,,NEUTRAL,,-0.34,-1.47,15.26,-2.97,CHOP-MID,STAND-ASIDE,0,
2018-04-12,10320.93,10425.74,10160.14,158.93,64.53,17.94,-25.34,-27.21,1.87,46.68,CHOP,,NEUTRAL,,-0.66,-1.79,14.16,-3.29,CHOP-MID,STAND-ASIDE,0,
2018-04-13,10397.90,10422.70,10164.57,161.74,65.24,17.02,-19.73,-25.71,5.98,51.05,CHOP,,NEUTRAL,,0.08,-1.06,16.09,-2.57,CHOP-MID,STAND-ASIDE,0,
2018-04-16,10472.45,10420.34,10169.56,158.62,63.11,16.16,-9.16,-22.40,13.24,54.90,CHOP,,NEUTRAL,,0.79,-0.35,18.35,-1.87,CHOP-UP,WATCH,0,
2018-04-17,10467.42,10423.40,10174.57,155.28,62.56,15.02,-1.18,-18.16,16.98,54.59,CHOP,,NEUTRAL,,0.75,-0.39,16.99,-1.92,CHOP-UP,WATCH,0,
2018-04-18,10427.70,10421.99,10179.12,153.94,60.85,14.68,1.91,-14.15,16.06,52.07,CHOP,,NEUTRAL,,0.36,-0.77,16.31,-2.29,CHOP-UP,WATCH,0,
2018-04-19,10376.47,10418.33,10183.64,150.07,58.41,14.43,0.23,-11.27,11.50,48.94,CHOP,,NEUTRAL,,-0.13,-1.26,16.55,-2.77,CHOP-MID,STAND-ASIDE,0,
2018-04-20,10481.94,10416.62,10189.04,150.76,59.18,13.63,7.33,-7.55,14.88,54.95,CHOP,,NEUTRAL,,0.89,-0.26,17.04,-1.78,CHOP-UP,WATCH,0,
2018-04-23,10278.28,10413.95,10193.62,157.10,62.04,13.42,-3.45,-6.73,3.28,44.14,CHOP,,NEUTRAL,,-1.07,-2.19,15.83,-3.69,CHOP-DOWN,STAND-ASIDE,0,
2018-04-24,10239.21,10408.81,10196.87,156.77,58.70,13.84,-14.96,-8.38,-6.59,42.41,CHOP,CROSS_DOWN,NEUTRAL,,-1.45,-2.57,13.20,-4.06,CHOP-DOWN,STAND-ASIDE,0,
2018-04-25,10511.07,10409.39,10201.69,170.65,60.40,13.43,-2.13,-7.13,5.00,55.45,CHOP,CROSS_UP,NEUTRAL,,1.17,0.02,16.81,-1.51,CHOP-UP,WATCH,0,
2018-04-26,10242.48,10402.49,10205.25,186.70,62.61,13.53,-13.48,-8.40,-5.08,44.69,CHOP,CROSS_DOWN,NEUTRAL,,-1.42,-2.53,14.29,-4.03,CHOP-DOWN,STAND-ASIDE,0,
2018-04-27,10422.21,10399.65,10210.24,187.73,63.21,13.19,-7.87,-8.29,0.42,51.48,CHOP,CROSS_UP,NEUTRAL,,0.31,-0.82,14.09,-2.34,CHOP-MID,STAND-ASIDE,0,
2018-04-30,10342.97,10397.93,10214.85,181.69,61.78,12.92,-9.72,-8.58,-1.14,48.64,CHOP,CROSS_DOWN,NEUTRAL,,-0.45,-1.58,14.05,-3.08,CHOP-MID,STAND-ASIDE,0,
2018-05-01,10323.55,10396.69,10218.65,175.52,61.81,12.97,-12.60,-9.38,-3.22,47.95,CHOP,,NEUTRAL,,0.00,-1.76,15.33,-3.27,CHOP-MID,STAND-ASIDE,0,
